timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Precipitation Total,Basel Snowfall Amount,Basel Cloud Cover Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Basel Sunshine Duration,Basel Shortwave Radiation,Basel Direct Shortwave Radiation,Basel Diffuse Shortwave Radiation,Basel Wind Gust,Basel Wind Gust,Basel Wind Gust,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Direction Dominant [80 m]
20170816T0000,18.500528,26.97053,23.213028,50,88,67.708336,1019,1021.4,1020.3625,0.1,0,39.908333,41.208332,28.208334,14.875,488.9621,5566.06,3758.5217,1807.5381,0.71999997,18.359999,8.265,1.2979984,9.983106,5.9410367,109.89543,1.4399999,17.373497,7.8352275,120.00035
20170817T0000,18.990528,28.250528,23.94928,47,78,62.291668,1017.3,1020.6,1018.99994,0,0,12.162499,11.375,6.875,3.75,718.3633,6381.3003,4142.17,2239.1296,1.8,21.24,10.035001,1.9386592,14.04,5.940001,245.96571,1.484318,14.404499,6.676332,261.44965
20170818T0000,18.580528,30.270529,23.194275,41,80,66.041664,1013.2,1018.8,1016.28326,3.1999998,0,45.379166,21.166666,29.208334,29.458334,488.17593,4883.43,2835.8113,2047.6185,4.32,44.639996,17.564999,1.4399999,35.178837,11.054081,253.9092,1.08,46.56263,13.504379,254.21439
20170819T0000,14.890529,22.39053,18.761362,37,88,64.166664,1018.5,1022.2,1020.14996,0,0,33.458332,5.5,11.833333,33.458332,785.3329,6130.32,4037.208,2093.1116,11.159999,23.759998,18.795,6.28713,19.469975,11.8681555,288.2713,9.659814,20.730501,15.949951,291.5868
20170820T0000,13.760529,21.89053,17.747612,42,70,55.708332,1022.2,1025.2,1023.9292,0,0,24.375,1.3333334,0,24.375,693.9481,5607,3536.4946,2070.5054,1.4399999,16.199999,9.39,0,10.966713,5.756022,332.5846,1.2979984,12.096214,7.535759,344.17383
20170821T0000,11.950529,23.030529,17.975529,36,74,55.791668,1021.4,1025.8,1023.6792,0,0,3.9583333,0,3.7083333,0.25,810.0507,6618.0405,4167.675,2450.3647,0.35999998,14.759999,7.4549985,0,6.989936,4.1796966,34.543747,0.71999997,9.826088,5.3713174,36.027374
20170822T0000,13.430529,26.110529,20.445112,43,78,55.416668,1016.7,1022.6,1019.65826,0,0,0,0,0,0,837.06665,6542.39,4119.1416,2423.248,3.2399998,17.64,10.589999,2.3051248,11.885453,6.1766105,95.420586,3.096837,19.469976,9.061943,101.36263
20170823T0000,14.860529,30.860529,23.15303,41,87,62.583332,1014.3,1017.3,1015.97076,0,0,1.375,4.1666665,0.125,0,824.22546,6441.8203,4052.249,2389.5708,2.52,17.64,10.7699995,0,9.531505,5.6269813,138.91824,0,19.67195,8.724883,148.9481
20170824T0000,18.30053,29.680529,24.012611,46,81,63.458332,1016.1,1018,1017.0291,0,0,31.975,30.208334,28.666666,2.75,489.13577,5834.84,3706.396,2128.444,3.2399998,21.599998,13.079999,0.71999997,13.276144,6.546757,183.64313,0,16.75064,7.5360584,215.84619
20170825T0000,19.64053,32.14053,25.828028,33,80,59.166668,1014,1018.5,1016.54156,0,0,6.683334,5.9583335,6.3333335,0,818.09814,6296.75,3959.4011,2337.349,1.8,25.56,12.629998,1.9386592,13.556282,8.539331,125.02008,1.484318,18.72,10.201775,137.56616
20170826T0000,20.12053,31.57053,25.949694,31,60,42.5,1014.7,1017.3,1016.15826,0,0,3.2791665,5.375,1.875,0.41666666,791.86285,6342.1396,3978.0527,2364.087,3.96,20.519999,13.86,0.35999998,13.849476,6.879898,142.28403,0,14.205182,7.0214524,193.2764
20170827T0000,20.96053,31.63053,26.16136,37,68,51.041668,1015.6,1017.8,1016.40424,0,0,22.158333,17,20.458334,2.3333333,547.04193,5275.92,3306.372,1969.5479,3.2399998,20.16,10.245,1.1384199,13.441071,6.057076,284.69733,1.609969,15.542662,7.1346703,303.46915
20170828T0000,21.89053,30.240528,26.180113,35,74,53.583332,1015.3,1018.1,1016.8042,0.3,0,38.7,24.666666,37.125,5.625,706.98834,6185.5,3884.9285,2300.5715,1.8,15.84,9.014999,1.484318,13.479583,7.795061,95.69291,1.8,21.734581,10.567842,109.84834
20170829T0000,17.54053,31.15053,24.442614,32,78,56.708332,1012.7,1017.2,1014.92914,0,0,2.5625002,8.541667,0,0,799.6764,6183.72,3867.7102,2316.0098,8.28,22.319998,15.2249975,7.9932966,13.556282,10.526272,114.67074,9.693296,22.9724,15.694424,118.53055
20170830T0000,18.760529,32.96053,25.355528,30,76,59.416668,1009.6,1013.8,1011.77924,0.5,0,33.345833,41.291668,27.416666,6.375,447.15976,5316.8594,3450.6167,1866.2432,4.68,41.760002,21.225,2.4149535,25.992401,11.212909,186.66132,3.7064266,30.96837,16.016966,168.33122
20170831T0000,15.100529,24.13053,18.157614,68,88,83.125,1012.3,1020.8,1017.3709,9,0,97.083336,57.458332,90.041664,83.333336,0,1367.0398,76.19971,1290.8402,9.72,30.599998,19.289999,3.8268526,24.609364,11.971763,276.4984,6.696387,28.981676,16.261179,277.2422
20170901T0000,13.640529,17.64053,15.507613,59,90,79.083336,1017.7,1021,1019.33344,1.3000002,0,93.333336,5.3333335,57.125,93.333336,86.80852,2819.52,1107.7292,1711.7905,10.440001,20.880001,16.904997,6.725354,18.806337,11.85035,339.33124,9.957108,20.907913,15.136949,343.86957
20170902T0000,12.720529,17.420528,14.717197,52,89,72.166664,1018.1,1020.5,1018.87085,3.3000002,0,95.166664,30.833334,64.916664,93.125,57.446808,2641.5203,1120.4135,1521.1066,9.72,19.8,15.884998,6.28713,16.904673,10.75213,321.2061,8.534353,19.914215,14.107998,327.54837
20170903T0000,12.750529,19.850529,15.771778,44,81,63.416668,1014.3,1020.6,1017.6375,0,0,48.041668,2.1666667,2.2916667,45.333332,605.20056,5892.69,3685.1099,2207.58,1.08,19.08,7.5899997,0.35999998,12.287555,5.264395,113.08931,0.5091169,23.847115,7.997738,97.38064
20170904T0000,10.070529,22.420528,16.797197,35,76,55.916668,1015.6,1020.4,1017.1458,0,0,49.129166,26.416666,29.083334,35.791668,313.91336,5308.85,3476.2168,1832.6332,3.6,18.359999,13.095,1.4399999,17.298738,9.953731,159.26329,1.4399999,23.979893,15.009501,144.1519
20170905T0000,15.150529,26.100529,20.82553,46,69,57.708332,1017.9,1021.2,1019.67096,0,0,46.541668,17.416666,21.958334,27.458334,455.5374,5526.8994,3493.995,2032.905,3.2399998,21.24,11.79,3.0547013,14.77755,8.060083,235.59154,2.5455842,15.575981,9.766253,237.79587
20170906T0000,15.960529,21.98053,19.543863,49,82,64.916664,1017.9,1020.4,1019.1624,0,0,31.354166,12.541667,4.1666665,25.125,654.1614,5419.2095,3417.394,2001.8157,16.56,35.28,25.5,6.3690495,27.595825,17.213242,275.55298,11.720751,30.216421,22.886518,278.08627
20170907T0000,13.450529,20.39053,16.810947,41,73,57.833332,1015.7,1020.3,1018.18335,0,0,30.241669,22.625,13.25,16.875,559.29944,5490.409,3470.1084,2020.3014,8.64,23.4,14.490001,2.7416782,17.298738,9.355949,274.64078,7.5685663,20.16,13.094264,280.31677
20170908T0000,11.040529,22.190529,16.875528,42,76,60.166668,1007.2,1016.4,1011.9043,0,0,25.275,16.833334,2.25,21.083334,536.7304,5242.0996,3339.0803,1903.0193,11.879999,34.56,22.769997,4.3349743,20.883104,12.2431,238.54941,4.198285,22.691425,13.950648,250.78918
20170909T0000,13.990529,20.30053,17.071363,49,78,60.166668,1000.8,1006.6,1003.21246,0.2,0,92.916664,84.583336,92.916664,67.416664,0,2318.4502,926.8165,1391.6333,9.36,50.76,27.420004,1.8,24.36325,11.906521,246.45294,5.7599998,26.882141,16.739779,248.05743
20170910T0000,11.940529,19.65053,15.247613,45,91,67.541664,1005,1008.3,1006.54584,2.1,0,67.97083,31.875,25.041666,67.708336,271.48938,4929.7104,3157.3965,1772.3135,6.4799995,19.44,11.714999,2.52,14.973576,7.583025,258.9004,2.968636,17.673029,9.420285,269.57245
20170911T0000,10.390529,17.88053,14.435113,50,74,62.041668,1003,1008.8,1005.5667,0,0,55.8125,14.541667,22.291666,45.791668,254.57251,3270.75,1828.1891,1442.5609,18,42.48,29.235003,4.198285,31.170673,16.89284,242.41798,11.592895,36.8486,23.274397,245.10046
20170912T0000,11.520529,16.660528,13.885529,51,75,63.916668,1008.4,1017,1012.14996,0.9000001,0,58.625,21.75,50.916668,48.708332,360.11774,2912.9695,1318.7695,1594.2004,21.599998,32.039997,26.459997,11.525623,25.56,17.524786,253.37999,20.456745,28.981676,24.062704,253.78561
20170913T0000,9.860529,23.07053,17.265528,52,74,60.166668,1010.2,1017,1013.25824,0.2,0,44.208332,34.833332,23.791666,40.333332,340.1954,4230.17,2759.9229,1470.2472,23.4,58.32,42.75,7.9526596,39.96,23.84343,233.93896,11.525623,48.80092,31.434393,236.54294
20170914T0000,10.920529,20.13053,14.967614,52,83,62.916668,1006.8,1017.8,1012.65826,0.8,0,30.416666,2.4583333,17.291666,30.416666,326.00107,2199.1902,962.83215,1236.3578,25.919998,68.03999,47.039997,13.479583,41.638786,26.46335,250.34845,21.096123,48.63332,34.881245,251.14566
20170915T0000,7.9705286,17.410528,12.747195,43,75,59.291668,1012.9,1018.6,1015.11664,0,0,36.166668,0,8.416667,34.083332,347.58298,4879.8696,2985.1057,1894.7639,9,25.199999,14.685001,4.2136917,13.53236,8.485709,258.75098,0.71999997,24.066206,11.631934,273.35132
20170916T0000,8.510529,14.690529,11.255113,54,88,72.291664,1012.4,1016.1,1013.6624,15.500001,0,72.958336,0,40.583332,71.958336,185.74467,3008.2004,1651.5328,1356.6672,3.6,13.679999,7.2749996,0,11.435313,4.2448173,229.2569,0.35999998,13.70839,5.414881,247.77039
20170917T0000,7.6605287,15.160529,11.490945,55,88,72.125,1014,1015.7,1014.59174,2.1,0,70.083336,6,54.041668,61.958332,202.97873,3186.2,1592.3806,1593.8196,3.2399998,22.319998,9.329999,1.08,14.707222,6.2903075,150.72473,1.08,20.68356,7.858622,155.22485
20170918T0000,8.760529,15.190529,11.87886,56,88,70.958336,1015.7,1019,1017.16675,3,0,60.25,0,27.041666,59,317.78442,3729.0999,2473.1113,1255.9889,11.879999,23.039999,17.520002,6.519877,15.905319,10.160385,258.0929,8.311245,18.391735,13.777982,261.16962
20170919T0000,9.640529,13.390529,11.752197,64,80,71.708336,1018.2,1022.4,1019.22925,2.2,0,82.333336,3.0833333,23.416666,82.333336,190.21277,1645.61,320.5933,1325.0166,9.36,24.84,14.985,3.563818,15.509274,9.679284,275.16583,3.6,19.839235,14.022616,283.89258
20170920T0000,10.160529,17.31053,13.21178,45,86,66.25,1020.9,1024.3,1022.4333,0,0,57.341663,0.5416667,2.8333333,57.291668,404.52536,4784.64,3006.3606,1778.2792,4.32,18,9.044998,2.52,13.397612,6.9897194,273.77048,4.198285,16.039202,9.354103,281.85156
20170921T0000,7.3705287,20.29053,13.646779,33,80,58.5,1017.7,1022.6,1020.05005,0,0,2.4375,8.125,0,0,714.474,5102.37,3117.6091,1984.7606,8.64,19.08,15.389997,5.692099,17.811815,11.350898,116.45998,10.691453,22.473343,16.909693,118.60632
20170922T0000,10.540529,22.490528,16.226778,41,69,55.875,1019.1,1021.7,1019.9124,0,0,33.95,20.708334,32.041668,1.3333334,437.22144,4851.3896,2973.1287,1878.2616,3.2399998,19.44,11.834999,1.609969,13.358861,7.4656644,255.18185,1.1384199,19.576189,10.486084,250.1593
20170923T0000,13.010529,21.39053,17.051363,43,79,62.875,1019.2,1022.3,1020.875,0,0,32.079166,18.833334,26.166666,6.6666665,511.70923,4911.0195,2995.5146,1915.5056,1.08,16.56,8.16,0.71999997,10.041354,4.9342566,331.97192,0,18.089775,6.2226386,344.09772
20170924T0000,10.950529,21.05053,15.98178,43,91,66.833336,1019.5,1021.5,1020.3459,0,0,19.341665,4.75,17.083334,3,704.92255,4902.1196,2985.7769,1916.3429,1.4399999,14.759999,6.179999,0.5091169,9.659814,3.559662,46.145767,0.35999998,19.171478,5.1615434,103.33925
20170925T0000,9.760529,21.39053,15.922611,43,80,62,1016.6,1021,1018.6042,0,0,5.804167,5.4583335,4.1666665,0,698.3982,4804.2207,2925.1257,1879.0946,1.4399999,16.919998,10.9800005,1.835647,15.281989,7.1227646,105.333275,2.5455842,21.868332,11.734909,112.394615
20170926T0000,12.730529,20.270529,16.418861,43,74,60.125,1018.6,1022.8,1020.4875,0,0,61.825,6.375,60.916668,33.041668,62.893616,3978.3,2537.191,1441.1088,1.08,15.4800005,5.895,1.484318,17.477621,5.5992603,270.70734,0.71999997,18.079027,5.704228,285.5241
20170927T0000,14.220529,22.180529,17.81928,51,83,65.25,1021.1,1023.8,1022.4041,0,0,43.375,7.1666665,41.5,27.166666,659.7904,4557.69,2768.986,1788.7041,0.71999997,12.599999,5.2649994,0.35999998,8.435069,3.0260923,117.03086,0,14.021525,3.6877718,111.71764
20170928T0000,13.610529,24.40053,19.105528,45,78,60.875,1022.8,1025.3,1023.93353,0,0,50.037495,56.916668,40.083332,8.208333,463.64362,4391.26,2676.3389,1714.9208,2.16,15.84,10.860001,1.484318,9.957108,6.137314,130.1009,1.1384199,12.324414,6.3883023,184.13086
20170929T0000,16.340528,24.07053,19.571363,47,75,64,1020.4,1024.3,1022.57916,0,0,49.016663,42.75,45.625,21.125,296.84256,4117.14,2604.7031,1512.437,1.8,16.56,7.2149997,0.35999998,14.512064,7.805237,115.04428,0.71999997,27.36947,11.299388,120.64066
20170930T0000,11.780529,22.20053,16.057196,53,84,72.5,1015.6,1022.8,1019.13336,0.4,0,84.03333,73.875,82.291664,42.125,2.5531912,2621.9402,1256.5964,1365.3435,3.96,32.760002,17.430002,4.452954,27.607563,14.979096,272.13937,4.3349743,34.57687,22.198103,236.97614
20171001T0000,9.320529,19.440529,13.736778,45,86,68.75,1019.4,1024,1021.8459,0,0,32.37083,17.416666,1.625,26.333334,560.5483,4466.02,2698.803,1767.2172,2.8799999,19.08,10.589999,2.2768397,14.84318,8.642277,123.93243,0.8049845,22.366402,10.982127,126.36125
20171002T0000,12.130529,20.510529,16.065113,66,80,74.083336,1019.1,1020.9,1019.80835,1.5,0,93.94583,57.833332,79.375,83.625,0,1920.62,891.1637,1029.4563,12.959999,30.599998,21.945,1.9386592,23.084955,11.819026,245.93729,3.8268526,27.74103,16.244839,246.54579
20171003T0000,9.430529,18.12053,15.413445,50,92,69.458336,1014.9,1026.8,1020.99585,12.8,0,75.75,30.5,44.833332,64.708336,101.506386,2435.04,1463.5217,971.51825,2.16,44.639996,23.294996,2.4149535,26.00486,13.042458,277.43143,4.3349743,35.69813,17.60549,274.48178
20171004T0000,8.520529,19.39053,13.22303,44,76,63.333332,1024.1,1027.6,1025.9249,0,0,17.35,39.708332,10,0.16666667,518.2522,4328.9604,2603.9883,1724.9717,1.08,22.319998,11.31,0.8049845,16.946787,6.84413,245.12585,0.35999998,18.430452,9.209353,248.84372
20171005T0000,9.350529,20.660528,14.525529,30,84,55.708332,1015.6,1025.1,1019.675,2.2,0,22.125,4.6666665,8.625,21.25,673.3156,4283.57,2576.1602,1707.4097,16.919998,42.48,29.789999,2.7416782,31.319998,17.503544,263.73218,4.829907,37.441727,21.763838,269.674
20171006T0000,8.170529,12.960529,10.8005295,55,90,73.166664,1017.2,1026.8,1021.8044,2.3,0,48.125,0,0.9583333,48.125,418.0815,2077.26,935.5524,1141.7075,7.5599995,27,19.080002,3.8268526,22.565422,13.930867,298.88864,5.6233797,27.162708,18.63186,304.0172
20171007T0000,6.0105286,16.250528,11.322612,44,79,61.333332,1019.9,1027.6,1024.3333,0,0,47.149998,43.041668,35.458332,28.166666,436.43787,4166.09,2499.2227,1666.8673,8.28,26.64,16.634998,2.3051248,16.93531,9.88233,261.03226,6.9527545,21.602999,14.126804,268.64682
20171008T0000,9.470529,14.700529,12.332195,45,86,70.958336,1018.7,1022.5,1019.9168,0.1,0,87.025,13.666667,30.041666,86.75,45.734753,1747.0702,618.4922,1128.5778,11.879999,38.88,24.300001,5.6233797,22.530937,16.12995,257.72125,8.4042845,27.44749,21.280745,259.60712
20171009T0000,8.460529,16.360529,12.445529,57,85,72.666664,1020.2,1022.2,1021.20416,0,0,68.708336,4.0416665,2.125,68.708336,131.86739,3548.43,2175.0608,1373.3694,4.32,19.8,11.099999,2.5455842,13.797913,7.240925,254.46645,1.1384199,16.65754,7.9636474,273.21283
20171010T0000,7.790529,19.250528,13.264695,51,82,69.708336,1019.7,1022,1020.9209,0,0,51.837505,17.833334,10.916667,50.375,127.85585,2817.7397,1550.6329,1267.107,11.5199995,22.319998,16.08,2.9024127,18.36353,8.811267,237.14429,3.9763298,20.892412,11.101314,258.70636
20171011T0000,10.200529,20.580528,15.260113,54,75,66.375,1019,1022.3,1020.7834,0,0,14.7541685,6.375,0,13.625,662.0756,3906.21,2331.0818,1575.1283,6.4799995,20.880001,15.495,0.35999998,8.913181,5.187102,169.77426,0.8049845,11.119281,4.8970313,203.78203
20171012T0000,11.360529,20.010529,15.831364,56,83,67.333336,1020.2,1027.9,1024.3792,0,0,8.141666,1.5833334,0,7.6666665,548.871,3550.2097,2155.373,1394.8367,10.799999,29.16,21.000002,2.4149535,21.841648,11.389995,264.51642,4.3498964,25.570139,14.629184,268.0551
20171013T0000,10.520529,21.440529,16.028862,52,94,72.708336,1025.7,1028.7,1027.2749,0,0,7.7083335,2,6.0833335,2.375,592.57166,3729.99,2220.6057,1509.3844,2.16,10.08,6.1349998,2.6208394,11.165805,5.876967,99.524666,2.2768397,16.58346,8.358387,104.32003
20171014T0000,11.710529,22.910528,17.189278,47,88,70.875,1025.9,1028.8,1027.425,0,0,0,0,0,0,659.48334,3711.3,2206.9495,1504.3505,2.52,13.32,6.375,4.3349743,8.4042845,6.266884,106.685295,4.6938252,15.0038395,9.869824,114.76877
20171015T0000,12.350529,24.39053,17.360945,32,76,56.791668,1024.3,1028.2,1026.5376,0,0,0,0,0,0,656.1667,3689.0496,2190.94,1498.11,1.8,17.28,8.835,3.396233,12.7279215,8.572412,118.02901,1.4399999,19.513195,11.02748,127.48576
20171016T0000,12.780529,26.280529,18.090948,28,60,46.125,1023.6,1027.5,1025.6124,0,0,0,0,0,0,652.8333,3672.14,2177.8384,1494.3015,3.2399998,16.919998,8.099998,5.634891,12.7279215,8.763191,113.31771,2.0364676,20.291357,11.148396,122.502754
20171017T0000,14.220529,23.250528,18.190947,33,60,44.25,1019.4,1025.4,1022.55835,0,0,3.1041667,9.375,0.6666667,0,638.0719,3666.7998,2170.6697,1496.1304,1.4399999,11.159999,5.234999,2.5455842,8.759178,5.3573756,118.81079,0.35999998,13.53236,5.937533,115.035675
20171018T0000,12.990529,20.97053,16.563446,38,79,56.541668,1014,1019.5,1016.8167,0,0,30.050001,23.833334,29.5,0,636.473,3539.5298,2093.01,1446.5199,2.16,20.16,8.085,0.71999997,10.799999,4.6309013,125.86038,0.35999998,23.686249,6.214339,135.34515
20171019T0000,10.220529,22.430529,16.202612,38,79,55.625,1011.7,1015.2,1013.4292,0,0,42.524998,42.416668,40.708332,1.25,335.0255,3120.3398,1862.5518,1257.788,4.68,20.880001,12.990001,4.379589,16.179987,10.971096,120.2197,5.1919937,31.950888,18.94475,124.73692
20171020T0000,12.060529,21.22053,16.645529,46,73,59.416668,1013.1,1017.8,1016.30835,0,0,35.354168,36,17.541666,14.75,388.58386,2887.1602,1671.414,1215.7461,5.04,36.719997,19.365,0.5091169,24.014996,9.282543,224.60757,0.5091169,28.883131,11.368701,237.01488
20171021T0000,13.620529,23.31053,17.610949,39,81,66.75,1014.4,1018.8,1016.48334,3,0,67.64167,22.583334,52.958332,52,355.5412,2667.3298,1573.2479,1094.0819,17.28,34.56,24.585,2.52,25.099514,12.147582,255.31412,4.6800003,30.141266,16.371769,255.94827
20171022T0000,8.390529,13.120529,10.4167795,58,77,70.375,1018.6,1022.8,1019.87506,0.1,0,76.083336,0,50.625,75.291664,79.14894,2414.57,1472.4158,942.1543,28.08,38.88,34.290005,14.20062,30.018473,23.261665,260.66095,21.897945,35.78697,29.948294,261.1985
20171023T0000,7.9605284,12.890529,10.058446,65,84,74.541664,1022.4,1026.3,1024.1417,0.1,0,93.166664,0,18.791666,93.166664,93.19149,1996.2699,1196.7631,799.50696,23.039999,30.239998,26.565002,15.042659,23.42491,19.958107,264.78595,20.478907,29.598919,24.984642,265.24786
20171024T0000,10.840529,17.39053,13.7451105,60,85,75.25,1025.1,1026.8,1025.9625,0.3,0,63.862503,16.291666,0.16666667,62.291668,261.32956,2765.2297,1728.8551,1036.3748,3.2399998,20.519999,11.969998,0.5091169,14.113653,5.8479333,247.38014,1.2979984,17.873556,7.2418823,257.2672
20171025T0000,10.280529,21.15053,15.555945,54,94,73.666664,1024,1026,1025.2458,0,0,24.133333,23.958334,20.791666,0,494.62338,3211.1199,1881.2876,1329.8325,1.8,8.64,5.67,1.08,7.5685663,4.377783,121.36095,1.08,14.081477,6.1429315,139.11
20171026T0000,11.690529,22.350529,16.359278,43,94,71.583336,1024.4,1027.1,1025.7875,0,0,7.15,16.708334,2.875,0,607.436,3192.43,1867.762,1324.668,2.16,23.039999,9.915,1.08,9.826088,5.7677345,179.57243,1.9386592,15.158522,8.43884,202.3334
20171027T0000,9.060529,14.980529,13.577614,55,82,68.666664,1023,1031.6,1026.6333,0.1,0,78,25.875,20.208334,58.625,68.12057,1451.59,770.74866,680.8414,12.24,27,21.854998,5.5887027,18.806337,12.3862915,319.514,8.707238,24.933735,17.48835,318.11566
20171028T0000,7.3105288,12.980529,9.769279,51,79,67.541664,1024.3,1032.1,1028.5125,0,0,61.537502,50.375,28.041666,35.416668,362.14893,2973.49,1740.562,1232.9281,5.04,36.719997,20.19,1.8,25.49908,13.988274,278.65393,1.835647,31.782108,18.14279,280.25012
20171029T0000,7.4005284,11.720529,10.263446,61,88,72.333336,1017.3,1023.1,1019.71674,0.5,0,88.25,13.416667,0.20833333,88.25,43.425533,1422.22,643.17194,779.048,9,50.76,38.595005,7.2,38.221085,26.281546,266.07944,14.618837,46.552883,33.639656,267.33575
20171030T0000,3.0405285,10.810529,6.392612,54,95,76.833336,1022.5,1029.3,1025.9667,0,0,26.704168,0.5416667,0,26.541666,459.79788,2974.3796,1734.144,1240.2357,6.8399997,18.72,13.064998,2.2768397,13.493999,6.0785193,4.6450653,2.6208394,16.418526,8.748882,7.594635
20171031T0000,1.4505286,11.130529,5.8734455,49,83,67.916664,1026.3,1030.1,1028.1332,0,0,0.0375,0.125,0,0,604.6833,2933.4397,1706.9177,1226.5222,2.16,22.319998,11.639998,1.2979984,8.534353,4.2962956,52.594658,1.8,9.659814,4.881022,21.181335
20171101T0000,4.4105287,16.780529,9.495113,38,71,57.416668,1020.8,1026.8,1024.1666,0,0,20.891668,23.666666,18.833334,0,547.37976,2929.8796,1701.6047,1228.275,1.8,11.5199995,5.5949993,2.16,9.449572,6.043855,114.282486,1.484318,19.67195,7.913206,126.84619
20171102T0000,9.320529,17.90053,13.255947,36,70,53.833332,1016.2,1020.7,1018.21246,0,0,82.208336,65.041664,70.75,16.625,176.80852,2809.73,1630.5469,1179.1831,2.8799999,33.12,19.92,2.5959969,24.482647,11.135635,254.34808,1.609969,29.179993,13.207189,260.08096
20171103T0000,10.240529,15.950529,13.123028,63,84,72.791664,1014,1018.2,1016.175,0,0,21.604166,5,0.25,20.041666,528.5008,2788.3699,1616.261,1172.1089,1.08,18,9.269999,1.8,7.69592,4.820795,254.62375,0.71999997,15.84409,6.180668,294.8331
20171104T0000,9.900529,19.330528,14.017198,50,86,68.875,1010.4,1014.2,1012.2249,0.3,0,79.875,58.916668,60.791668,48.5,133.10815,2136.89,1306.1694,830.7206,8.28,27.72,17.864998,1.1384199,17.31746,8.68381,173.33334,0.71999997,20.730501,11.19737,205.7407
20171105T0000,6.6705284,14.090529,9.858862,68,93,79.708336,1007.3,1017.2,1012.0374,19.3,0,100,84.916664,98.25,90.958336,0,500.18,45.679024,454.50095,16.919998,38.16,23.369995,5.0142193,35.320385,15.508203,277.20108,7.92,46.696037,21.200027,274.85022
20171106T0000,2.2005286,9.560529,5.6713624,58,91,77.833336,1016,1023.3,1020.22076,0.3,0,82.875,13.833333,18.166666,80.75,39.553722,2266.8298,1279.6156,987.21436,16.56,29.519999,24.54,8.089993,22.7057,16.710695,356.28262,11.4862,25.223133,21.873793,359.505
20171107T0000,1.3605287,8.150529,4.634695,70,94,84.833336,1016.5,1023,1019.8083,0.4,0,90.583336,4.7083335,14.25,90.583336,0,1647.3899,980.6056,666.7843,6.4799995,19.8,16.065,6.28713,16.595179,10.925206,319.0771,7.289445,19.242327,14.007278,325.56104
20171108T0000,5.7305284,8.950529,6.790112,64,88,79.166664,1015.5,1021.1,1017.7874,6.6,0,100,25.583334,92.291664,100,0,1668.75,1066.8534,601.89655,7.5599995,23.759998,14.985,7.928178,17.698677,12.543644,261.49347,9.72,19.803272,15.600483,262.35352
20171109T0000,5.9205284,8.740529,6.9713616,68,92,79.708336,1020.2,1026.8,1023.32513,0.2,0,66.25,16.541666,25.166666,66.25,241.78563,1920.6199,1096.143,824.477,1.8,10.440001,5.9850006,2.3051248,9.983106,5.158216,310.33316,2.6208394,10.464797,6.081612,311.63354
20171110T0000,4.5105286,9.520529,7.2580285,60,85,73.958336,1020.3,1026.8,1023.6208,0,0,99.583336,54,84.666664,66,0,1172.13,607.3074,564.82263,2.8799999,33.839996,20.94,3.096837,24.50381,13.397834,258.57428,8.654986,32.809414,18.758965,259.69098
20171111T0000,6.0105286,11.450529,8.738863,64,92,77.791664,1010.3,1021.7,1016.90424,0.6,0,100,68.125,100,98.833336,0,566.93,86.790955,480.139,15.4800005,50.399998,35.505,9.007196,35.10323,23.423805,253.27524,14.044615,45.127975,30.955221,254.4311
20171112T0000,4.540529,13.060529,9.579694,68,86,79.875,998.4,1009.8,1006.17084,11.400001,0,95.833336,38.5,80.875,95.833336,0,875.75995,405.14456,470.61548,30.239998,70.56,44.820004,19.878391,49.341015,30.760796,267.57495,26.072052,61.17988,39.716564,268.3084
20171113T0000,2.8305285,6.6505284,4.4971957,69,89,79.75,1008.2,1022.6,1014.93744,1,0.07,73.666664,0,0.8333333,73.666664,176.80852,975.44006,459.165,516.275,19.08,37.44,29.910002,9.346143,25.772078,19.677961,328.71735,19.245697,33.168877,26.527725,332.3421
20171114T0000,0.8305287,7.8605285,3.1338618,62,97,83.041664,1022.3,1028.9,1026.1875,0,0,34.291668,0.083333336,2.2083333,33.791668,466.1539,2393.21,1371.7399,1021.4701,3.6,23.759998,9.359999,0.35999998,10.182337,5.591287,29.92212,1.484318,17.015474,7.5970197,27.174545
20171115T0000,0.60052866,10.040529,3.625945,56,88,73.333336,1023.6,1028.9,1026.7,0,0,7.4500003,7.125,6.5416665,0.083333336,552.82,2406.5598,1377.092,1029.4681,2.52,23.4,15.554999,1.08,8.225035,4.831282,68.717354,0.71999997,15.856356,7.145965,89.67259
20171116T0000,0.48052865,6.4605284,3.3509448,47,81,66.291664,1023.9,1027,1025.4418,0,0,27.966667,24.125,26.416666,0,354.06668,2350.49,1342.6432,1007.8468,1.8,19.44,8.790001,1.8,8.225035,4.318812,123.55494,1.2979984,11.720751,5.096681,104.71966
